Uad Code;Cycle;Prg Code;Nom;Ses Code;Trimestre;Total
SHLC;1;4379;Certificat en communication organisationnelle;19971;hiver 1997;144
SHLC;1;4379;Certificat en communication organisationnelle;19972;été 1997;68
SHLC;1;4379;Certificat en communication organisationnelle;19973;automne 1997;136
SHLC;1;4379;Certificat en communication organisationnelle;19981;hiver 1998;134
SHLC;1;4379;Certificat en communication organisationnelle;19982;été 1998;64
SHLC;1;4379;Certificat en communication organisationnelle;19983;automne 1998;172
SHLC;1;4379;Certificat en communication organisationnelle;19991;hiver 1999;146
SHLC;1;4379;Certificat en communication organisationnelle;19992;été 1999;60
SHLC;1;4379;Certificat en communication organisationnelle;19993;automne 1999;198
SHLC;1;4379;Certificat en communication organisationnelle;20001;hiver 2000;170
SHLC;1;4379;Certificat en communication organisationnelle;20002;été 2000;55
SHLC;1;4379;Certificat en communication organisationnelle;20003;automne 2000;266
SHLC;1;4379;Certificat en communication organisationnelle;20011;hiver 2001;220
SHLC;1;4379;Certificat en communication organisationnelle;20012;été 2001;54
SHLC;1;4379;Certificat en communication organisationnelle;20013;automne 2001;210
SHLC;1;4379;Certificat en communication organisationnelle;20021;hiver 2002;170
SHLC;1;4379;Certificat en communication organisationnelle;20022;été 2002;60
SHLC;1;4379;Certificat en communication organisationnelle;20023;automne 2002;210
SHLC;1;4379;Certificat en communication organisationnelle;20031;hiver 2003;168
SHLC;1;4379;Certificat en communication organisationnelle;20032;été 2003;106
SHLC;1;4379;Certificat en communication organisationnelle;20033;automne 2003;221
SHLC;1;4379;Certificat en communication organisationnelle;20041;hiver 2004;191
SHLC;1;4379;Certificat en communication organisationnelle;20042;été 2004;89
SHLC;1;4379;Certificat en communication organisationnelle;20043;automne 2004;252
SHLC;1;4379;Certificat en communication organisationnelle;20051;hiver 2005;206
SHLC;1;4379;Certificat en communication organisationnelle;20052;été 2005;109
SHLC;1;4379;Certificat en communication organisationnelle;20053;automne 2005;246
SHLC;1;4379;Certificat en communication organisationnelle;20061;hiver 2006;219
SHLC;1;4379;Certificat en communication organisationnelle;20062;été 2006;110
SHLC;1;4379;Certificat en communication organisationnelle;20063;automne 2006;235
SHLC;1;4379;Certificat en communication organisationnelle;20071;hiver 2007;211
SHLC;1;4379;Certificat en communication organisationnelle;20072;été 2007;155
SHLC;1;4379;Certificat en communication organisationnelle;20073;automne 2007;241
SHLC;1;4379;Certificat en communication organisationnelle;20081;hiver 2008;166
SHLC;1;4379;Certificat en communication organisationnelle;20082;été 2008;125
SHLC;1;4379;Certificat en communication organisationnelle;20083;automne 2008;222
SHLC;1;4379;Certificat en communication organisationnelle;20091;hiver 2009;215
SHLC;1;4379;Certificat en communication organisationnelle;20092;été 2009;109
SHLC;1;4379;Certificat en communication organisationnelle;20093;automne 2009;246
SHLC;1;4379;Certificat en communication organisationnelle;20101;hiver 2010;210
SHLC;1;4379;Certificat en communication organisationnelle;20102;été 2010;137
SHLC;1;4379;Certificat en communication organisationnelle;20103;automne 2010;227
SHLC;1;4379;Certificat en communication organisationnelle;20111;hiver 2011;196
SHLC;1;4379;Certificat en communication organisationnelle;20112;été 2011;125
SHLC;1;4379;Certificat en communication organisationnelle;20113;automne 2011;254
SHLC;1;4379;Certificat en communication organisationnelle;20121;hiver 2012;220
SHLC;1;4379;Certificat en communication organisationnelle;20122;été 2012;111
SHLC;1;4379;Certificat en communication organisationnelle;20123;automne 2012;201
SHLC;1;4379;Certificat en communication organisationnelle;20131;hiver 2013;187
SHLC;1;4379;Certificat en communication organisationnelle;20132;été 2013;113
SHLC;1;4379;Certificat en communication organisationnelle;20133;automne 2013;215
SHLC;1;4379;Certificat en communication organisationnelle;20141;hiver 2014;216
SHLC;1;4379;Certificat en communication organisationnelle;20142;été 2014;109
SHLC;1;4379;Certificat en communication organisationnelle;20143;automne 2014;214
SHLC;1;4379;Certificat en communication organisationnelle;20151;hiver 2015;202
SHLC;1;4379;Certificat en communication organisationnelle;20152;été 2015;117
SHLC;1;4379;Certificat en communication organisationnelle;20153;automne 2015;194
SHLC;1;4379;Certificat en communication organisationnelle;20161;hiver 2016;175
SHLC;1;4379;Certificat en communication organisationnelle;20162;été 2016;97
SHLC;1;4379;Certificat en communication organisationnelle;20163;automne 2016;174
SHLC;1;4379;Certificat en communication organisationnelle;20171;hiver 2017;149
SHLC;1;4379;Certificat en communication organisationnelle;20172;été 2017;86
SHLC;1;4379;Certificat en communication organisationnelle;20173;automne 2017;163
SHLC;1;4379;Certificat en communication organisationnelle;20181;hiver 2018;121
SHLC;1;4379;Certificat en communication organisationnelle;20182;été 2018;77
SHLC;1;4379;Certificat en communication organisationnelle;20183;automne 2018;126
SHLC;1;4379;Certificat en communication organisationnelle;20191;hiver 2019;110
SHLC;1;4379;Certificat en communication organisationnelle;20192;été 2019;46
SHLC;1;4379;Certificat en communication organisationnelle;20193;automne 2019;101
SHLC;1;4379;Certificat en communication organisationnelle;20201;hiver 2020;100
SHLC;1;4379;Certificat en communication organisationnelle;20202;été 2020;78
SHLC;1;4379;Certificat en communication organisationnelle;20203;automne 2020;106
SHLC;1;4379;Certificat en communication organisationnelle;20211;hiver 2021;104
SHLC;1;4379;Certificat en communication organisationnelle;20212;été 2021;76
SHLC;1;4379;Certificat en communication organisationnelle;20213;automne 2021;68
SHLC;1;4379;Certificat en communication organisationnelle;20221;hiver 2022;91
SHLC;1;4379;Certificat en communication organisationnelle;20222;été 2022;45
SHLC;1;4379;Certificat en communication organisationnelle;20223;automne 2022;98
SHLC;1;4379;Certificat en communication organisationnelle;20231;hiver 2023;99
SHLC;1;4379;Certificat en communication organisationnelle;20232;été 2023;72
SHLC;1;4379;Certificat en communication organisationnelle;20233;automne 2023;103
SHLC;1;4379;Certificat en communication organisationnelle;20241;hiver 2024;105
SHLC;1;4379;Certificat en communication organisationnelle;20242;été 2024;95
SHLC;1;4379;Certificat en communication organisationnelle;20243;automne 2024;95
SHLC;1;4379;Certificat en communication organisationnelle;20251;hiver 2025;93
SHLC;1;4379;Certificat en communication organisationnelle;20252;été 2025;73
SHLC;1;4379;Certificat en communication organisationnelle;20253;automne 2025;70
SHLC;1;4379;Certificat en communication organisationnelle;20261;hiver 2026;117
SHLC;1;4379;Certificat en communication organisationnelle;20262;été 2026;70
ST;1;4380;Certificat en informatique appliquée à l'organisation;19761;hiver 1976;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19763;automne 1976;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19771;hiver 1977;6
ST;1;4380;Certificat en informatique appliquée à l'organisation;19773;automne 1977;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19781;hiver 1978;2
ST;1;4380;Certificat en informatique appliquée à l'organisation;19783;automne 1978;2
ST;1;4380;Certificat en informatique appliquée à l'organisation;19791;hiver 1979;4
ST;1;4380;Certificat en informatique appliquée à l'organisation;19793;automne 1979;3
ST;1;4380;Certificat en informatique appliquée à l'organisation;19801;hiver 1980;5
ST;1;4380;Certificat en informatique appliquée à l'organisation;19802;été 1980;3
ST;1;4380;Certificat en informatique appliquée à l'organisation;19803;automne 1980;7
ST;1;4380;Certificat en informatique appliquée à l'organisation;19811;hiver 1981;4
ST;1;4380;Certificat en informatique appliquée à l'organisation;19812;été 1981;2
ST;1;4380;Certificat en informatique appliquée à l'organisation;19813;automne 1981;9
ST;1;4380;Certificat en informatique appliquée à l'organisation;19821;hiver 1982;3
ST;1;4380;Certificat en informatique appliquée à l'organisation;19822;été 1982;2
ST;1;4380;Certificat en informatique appliquée à l'organisation;19823;automne 1982;4
ST;1;4380;Certificat en informatique appliquée à l'organisation;19831;hiver 1983;10
ST;1;4380;Certificat en informatique appliquée à l'organisation;19832;été 1983;7
ST;1;4380;Certificat en informatique appliquée à l'organisation;19833;automne 1983;6
ST;1;4380;Certificat en informatique appliquée à l'organisation;19841;hiver 1984;2
ST;1;4380;Certificat en informatique appliquée à l'organisation;19873;automne 1987;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19891;hiver 1989;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19913;automne 1991;1
ST;1;4380;Certificat en informatique appliquée à l'organisation;19923;automne 1992;403
ST;1;4380;Certificat en informatique appliquée à l'organisation;19931;hiver 1993;508
ST;1;4380;Certificat en informatique appliquée à l'organisation;19932;été 1993;235
ST;1;4380;Certificat en informatique appliquée à l'organisation;19933;automne 1993;608
ST;1;4380;Certificat en informatique appliquée à l'organisation;19941;hiver 1994;476
ST;1;4380;Certificat en informatique appliquée à l'organisation;19942;été 1994;242
ST;1;4380;Certificat en informatique appliquée à l'organisation;19943;automne 1994;525
ST;1;4380;Certificat en informatique appliquée à l'organisation;19951;hiver 1995;414
ST;1;4380;Certificat en informatique appliquée à l'organisation;19952;été 1995;262
ST;1;4380;Certificat en informatique appliquée à l'organisation;19953;automne 1995;498
ST;1;4380;Certificat en informatique appliquée à l'organisation;19961;hiver 1996;472
ST;1;4380;Certificat en informatique appliquée à l'organisation;19962;été 1996;239
ST;1;4380;Certificat en informatique appliquée à l'organisation;19963;automne 1996;456
ST;1;4380;Certificat en informatique appliquée à l'organisation;19971;hiver 1997;379
ST;1;4380;Certificat en informatique appliquée à l'organisation;19972;été 1997;194
ST;1;4380;Certificat en informatique appliquée à l'organisation;19973;automne 1997;464
ST;1;4380;Certificat en informatique appliquée à l'organisation;19981;hiver 1998;381
ST;1;4380;Certificat en informatique appliquée à l'organisation;19982;été 1998;215
ST;1;4380;Certificat en informatique appliquée à l'organisation;19983;automne 1998;558
ST;1;4380;Certificat en informatique appliquée à l'organisation;19991;hiver 1999;471
ST;1;4380;Certificat en informatique appliquée à l'organisation;19992;été 1999;264
ST;1;4380;Certificat en informatique appliquée à l'organisation;19993;automne 1999;570
ST;1;4380;Certificat en informatique appliquée à l'organisation;20001;hiver 2000;515
ST;1;4380;Certificat en informatique appliquée à l'organisation;20002;été 2000;259
ST;1;4380;Certificat en informatique appliquée à l'organisation;20003;automne 2000;626
ST;1;4380;Certificat en informatique appliquée à l'organisation;20011;hiver 2001;514
ST;1;4380;Certificat en informatique appliquée à l'organisation;20012;été 2001;228
ST;1;4380;Certificat en informatique appliquée à l'organisation;20013;automne 2001;533
ST;1;4380;Certificat en informatique appliquée à l'organisation;20021;hiver 2002;472
ST;1;4380;Certificat en informatique appliquée à l'organisation;20022;été 2002;259
ST;1;4380;Certificat en informatique appliquée à l'organisation;20023;automne 2002;472
ST;1;4380;Certificat en informatique appliquée à l'organisation;20031;hiver 2003;358
ST;1;4380;Certificat en informatique appliquée à l'organisation;20032;été 2003;226
ST;1;4380;Certificat en informatique appliquée à l'organisation;20033;automne 2003;340
ST;1;4380;Certificat en informatique appliquée à l'organisation;20041;hiver 2004;303
ST;1;4380;Certificat en informatique appliquée à l'organisation;20042;été 2004;160
ST;1;4380;Certificat en informatique appliquée à l'organisation;20043;automne 2004;316
ST;1;4380;Certificat en informatique appliquée à l'organisation;20051;hiver 2005;283
ST;1;4380;Certificat en informatique appliquée à l'organisation;20052;été 2005;189
ST;1;4380;Certificat en informatique appliquée à l'organisation;20053;automne 2005;283
ST;1;4380;Certificat en informatique appliquée à l'organisation;20061;hiver 2006;276
ST;1;4380;Certificat en informatique appliquée à l'organisation;20062;été 2006;155
ST;1;4380;Certificat en informatique appliquée à l'organisation;20063;automne 2006;266
ST;1;4380;Certificat en informatique appliquée à l'organisation;20071;hiver 2007;262
ST;1;4380;Certificat en informatique appliquée à l'organisation;20072;été 2007;118
ST;1;4380;Certificat en informatique appliquée à l'organisation;20073;automne 2007;196
ST;1;4380;Certificat en informatique appliquée à l'organisation;20081;hiver 2008;93
ST;1;4380;Certificat en informatique appliquée à l'organisation;20082;été 2008;83
ST;1;4380;Certificat en informatique appliquée à l'organisation;20083;automne 2008;171
ST;1;4380;Certificat en informatique appliquée à l'organisation;20091;hiver 2009;139
ST;1;4380;Certificat en informatique appliquée à l'organisation;20092;été 2009;89
ST;1;4380;Certificat en informatique appliquée à l'organisation;20093;automne 2009;163
ST;1;4380;Certificat en informatique appliquée à l'organisation;20101;hiver 2010;157
ST;1;4380;Certificat en informatique appliquée à l'organisation;20102;été 2010;56
ST;1;4380;Certificat en informatique appliquée à l'organisation;20103;automne 2010;106
ST;1;4380;Certificat en informatique appliquée à l'organisation;20111;hiver 2011;43
ST;1;4380;Certificat en informatique appliquée à l'organisation;20112;été 2011;24
ST;1;4380;Certificat en informatique appliquée à l'organisation;20113;automne 2011;33
ST;1;4380;Certificat en informatique appliquée à l'organisation;20121;hiver 2012;14
ST;1;4380;Certificat en informatique appliquée à l'organisation;20122;été 2012;2
